Source Language Sentence: ein hauptgrund f r das anwachsen der staatsverschuldung ist amerikas rasch alternde bev
Target Language Sentence: but president barack obama and the congressional democrats oppose any reduction in future
Transformer model output: but obama president obama s obama world president president the president of the

Source Language Sentence: wenn wir holz verbrennen kehren wir diesen prozess um vernichten diese ordnung und
Target Language Sentence: when we burn wood we reverse the process unraveling that order and producing
Transformer model output: if we can are to can the way to and we to we

Source Language Sentence: in einigen gegenden von los angeles in denen geballt einwanderer ohne papiere leben
Target Language Sentence: in some neighborhoods of los angeles where undocumented immigrants are concentrated roughly of
Transformer model output: in many of of the were in the to to been of to

Source Language Sentence: aber warum k nnen die usa sich nicht berwinden die steuern auf benzin
Target Language Sentence: but why can t the us bring itself to raise taxes on gasoline
Transformer model output: but the are be the us and the the the the and the

Source Language Sentence: die vor kurzem abgeschlossenen stresstests der us banken sind lediglich der letzte hinweis
Target Language Sentence: the recently completed stress tests of us banks are but the latest indication
Transformer model output: the us of of that that the the that the the us states

Source Language Sentence: da auch die kleinsten bundesstaaten ber zwei senatoren verf gen f hrt dies
Target Language Sentence: since even the smallest states have two senators this leads to overrepresentation of
Transformer model output: indeed the the two states have been two the debt to the the

Source Language Sentence: wer friedliche revolutionen unm glich macht macht gewaltt tige revolutionen unumg nglich EOS
Target Language Sentence: those who make peaceful revolutions impossible make violent revolutions inevitable EOS pad pad
Transformer model output: despite of are the of of for the the of the the the

Source Language Sentence: seit dem golf krieg ist irak eine quelle f r spannungen unter den
Target Language Sentence: ever since the gulf war iraq has been a source of friction among
Transformer model output: the has the past crisis has has been a great of the and

Source Language Sentence: obama ist der erste us pr sident seit langer zeit der keine f
Target Language Sentence: obama is the first us president in a long time who has not
Transformer model output: the has the us time for for the us time for has not

Source Language Sentence: die entwicklungsl nder fragen sich warum sie die globale erw rmung beachten sollten
Target Language Sentence: developing countries ask why they should pay attention to global warming if rich
Transformer model output: the countries are that the are be the to the countries EOS they

Source Language Sentence: mancherorts werden allerdings bedenken ge u ert dass sich das neue europa als
Target Language Sentence: but some express concern that the new europe will be defined in opposition
Transformer model output: but it people that that the world world will be more that the

Source Language Sentence: aktuelle studien des internationalen w hrungsfonds deuten darauf hin dass der anstieg der
Target Language Sentence: recent studies by the international monetary fund indicate that in most advanced countries
Transformer model output: indeed crisis that the world crisis crisis that that the the of and

Source Language Sentence: die belege f r die globale erw rmung sind deutlich weniger berschaubar als
Target Language Sentence: the evidence on global warming is considerably more muddled than gore s film
Transformer model output: the most of the development are more EOS than than the EOS global

Source Language Sentence: stattdessen streute pr sident barack obama unbeabsichtigt salz in die wunde indem er
Target Language Sentence: instead unwittingly rubbing salt into the wound president barack obama announced his administration
Transformer model output: president president barack his president the president to president president s to president

Source Language Sentence: es war w hrend dieser ra etwa zwischen und dass soziologen feststellten dass
Target Language Sentence: it was during this era roughly from to that sociologists found that a
Transformer model output: it was true the was of of the the the and and the

Source Language Sentence: die weltweiten lagerst tten von methanklathrat enthalten mehr als doppelt so viel energie
Target Language Sentence: global deposits of methane clathrate contain more than twice the amount of energy
Transformer model output: the than more the more more the than more more more of the

Source Language Sentence: basel ii ist tot zumindest bis die erinnerung an das aktuelle desaster verblasst
Target Language Sentence: basle ii is dead at least until memories of the current disaster fade
Transformer model output: the the the the of the the the to the first crisis to

Source Language Sentence: aber die debatte kann auch in einer anderen richtung verlaufen EOS pad pad
Target Language Sentence: but the debate may also go the other way EOS pad pad pad
Transformer model output: but this but can be be a EOS EOS EOS EOS EOS EOS

Source Language Sentence: republikaner lehnen diese form der ausgabenk rzung generell ab da sie sich in
Target Language Sentence: republicans generally reject this form of spending reduction because it results in additional
Transformer model output: although are be that s in the they in they are they the

Source Language Sentence: g nstige makro konomische umst nde das fehlen ausl ndischer konkurrenz ein system
Target Language Sentence: favorable macroeconomic circumstances the absence of foreign competition a system of government support
Transformer model output: the the governments that us that the and that good that the and

Source Language Sentence: und was in amerika geschieht wird wahrscheinlich auch anderswo wiederholt EOS pad pad
Target Language Sentence: and what is happening in america is likely to be repeated elsewhere EOS
Transformer model output: in in will in in the will in EOS be in EOS EOS

Source Language Sentence: um dies zu erreichen bedarf es wahrscheinlich einer gro angelegten gemeinsamen anstrengung die
Target Language Sentence: getting them will probably require a large collaborative effort focused on theoretical science
Transformer model output: this this to be be a way term of to to the and

Source Language Sentence: new haven w hrend amerikas wahlkampf seinem ende entgegen geht scheint die debatte
Target Language Sentence: new haven as america s election season nears its finish the debate seems
Transformer model output: indeed york america america s york in in in year EOS EOS EOS

Source Language Sentence: auf dieser einfachen ebene verstehen wir wie die natur funktioniert EOS pad pad
Target Language Sentence: at this simple level we understand how nature works EOS pad pad pad
Transformer model output: we we we we we can what what EOS EOS EOS EOS EOS

Source Language Sentence: selbst als amerika sein soziales netz f r die menschen abgebaut hat hat
Target Language Sentence: even as america has stripped away its safety net for people it has
Transformer model output: many many the has been the the people in people the in has

Source Language Sentence: leider konzentrieren sich die staaten heute nur auf einen aspekt dieses investitionsformats n
Target Language Sentence: unfortunately governments now focus only on one aspect of this investment format in
Transformer model output: indeed the are are in that the of of the crisis is the

Source Language Sentence: ist es zu unrealistisch zu hoffen dass die regierung obama die bis jetzt
Target Language Sentence: is it too unrealistic to hope that the obama administration which has so
Transformer model output: it it the the that the that the world s is is the

Source Language Sentence: es folgt die notwendigkeit wohlfahrtsma nahmen f r unternehmen abzuschaffen EOS pad pad
Target Language Sentence: following this is the need to eliminate corporate welfare EOS pad pad pad
Transformer model output: the the is the same to support EOS EOS EOS EOS EOS EOS

Source Language Sentence: heute liegen die dinge deutlich anders EOS pad pad pad pad pad pad
Target Language Sentence: now things are very different EOS pad pad pad pad pad pad pad
Transformer model output: it the are the EOS EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: aber angesichts der instabilit t des us h usermarkts k nnten steigende zinss
Target Language Sentence: but given the us housing market s fragility raising interest rates could cause
Transformer model output: but the the same and governments the national the the and and the

Source Language Sentence: in den folgenden jahren wandten die usa immer wieder verz gerungstaktiken an wenn
Target Language Sentence: in subsequent years the us employed additional delaying tactics working with the idb
Transformer model output: the the the the us the the the the to to the us

Source Language Sentence: ihr verbrechen bestand darin eine konstitutionelle monarchie zu fordern EOS pad pad pad
Target Language Sentence: their crime was to call for a constitutional monarchy EOS pad pad pad
Transformer model output: moreover policy is a be EOS its way way EOS EOS EOS EOS

Source Language Sentence: zu viele amerikaner haben sich kein finanzielles polster zugelegt und die hypothekenbanken die
Target Language Sentence: too many americans built no cushion into their budgets and mortgage companies focusing
Transformer model output: many many of have many own many the own and many have to

Source Language Sentence: aus internen e mails geht hervor dass ein us rechtsberater bei der idb
Target Language Sentence: internal emails reveal that a us legal counselor inside the idb proposed to
Transformer model output: the people was that the new of billion in the us of that

Source Language Sentence: berdies gibt es mehrere objektive gr nde warum die momentanen reibungen zwischen den
Target Language Sentence: moreover there are several objective reasons why the current friction between europe and
Transformer model output: there there are the reasons for for the european market of the and

Source Language Sentence: die politiker auf beiden seiten des politischen spektrums wissen dass eine derartige situation
Target Language Sentence: politicians across the political spectrum know that such a situation would unsettle an
Transformer model output: the are the world states that that they they world are be and

Source Language Sentence: unterdessen haben die wall street h uptlinge und ihre vorst nde von seiten
Target Language Sentence: meanwhile wall street chieftains and their boards of directors have nothing to fear
Transformer model output: the the the and and the own have the the been to the

Source Language Sentence: da die steuerzahler bereits unsummen in die rettung bankrott gehender banken gesteckt hatten
Target Language Sentence: as taxpayers had already put huge sums into rescuing failing banks with the
Transformer model output: in the of been been the and in the in to by the

Source Language Sentence: diese taktik funktionierte EOS pad pad pad pad pad pad pad pad pad
Target Language Sentence: these tactics worked EOS pad pad pad pad pad pad pad pad pad
Transformer model output: indeed are EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: steuern EOS pad pad pad pad pad pad pad pad pad pad pad
Target Language Sentence: taxes EOS pad pad pad pad pad pad pad pad pad pad pad
Transformer model output: EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: au erdem steckt es voller propaganda EOS pad pad pad pad pad pad
Target Language Sentence: it is also filled with propaganda EOS pad pad pad pad pad pad
Transformer model output: moreover is also also EOS EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: bemerkenswerterweise stiegen zwar die kurzfristigen zinss tze nicht aber die mittel und langfristigen
Target Language Sentence: remarkably as short term interest rates rose medium and long term interest rates
Transformer model output: the however these term countries and are and and their and growth are

Source Language Sentence: obwohl diese verantwortung zur f hrung oftmals trittbrettfahrer mit sich bringt ist die
Target Language Sentence: while this responsibility often lets others become free riders the alternative is no
Transformer model output: but these are of the the are the of and two of not

Source Language Sentence: einschr nkungen der steuersubvention k nnten den jahresfehlbetrag um bis zu des bip
Target Language Sentence: limiting tax expenditures could reduce the annual deficit by as much as of
Transformer model output: if the of of be the ecb council to the the of the

Source Language Sentence: protektionistische handelsma nahmen treffen oft die rmsten l nder am h rtesten und
Target Language Sentence: protectionist trade measures often hurt poor countries most and foreign assistance is generally
Transformer model output: but countries countries that the in and and and the countries to the

Source Language Sentence: nichts davon wurde in geithners tests aufgedeckt oder entlarvt EOS pad pad pad
Target Language Sentence: none of this was either revealed or debunked by geithner s tests EOS
Transformer model output: in of course was in EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: sicher auch die gro e mehrheit der konomen investmentanalytiker finanzunternehmen und regulierungsbeh rden
Target Language Sentence: certainly the vast majority of economists investment analysts financial firms and regulators failed
Transformer model output: moreover many same people of many are are to and and many to

Source Language Sentence: klarstellt dass europa und die usaam gleichen strang ziehen nicht nur im krieg
Target Language Sentence: making clear that europe and the us areon the same side not only
Transformer model output: the the the europe and europe us is is us is not only

Source Language Sentence: doch die langfristige prognose die besonders bitter erscheint weil die gesundheitsreform es nicht
Target Language Sentence: but the long term prognosis made especially dire by health care reform s
Transformer model output: but the most crisis crisis are that that that the are are but

Source Language Sentence: das problem besteht darin dass diese methode nicht besonders schnell greift EOS pad
Target Language Sentence: the problem is that it does not take effect very quickly EOS pad
Transformer model output: the problem is not not is not be a that good EOS EOS

Source Language Sentence: und bis wir ein besseres gleichgewicht zwischen m rkten und staat hergestellt haben
Target Language Sentence: until we achieve a better balance between markets and government the world will
Transformer model output: we we have a new and and the and the and and and

Source Language Sentence: die pessimisten die schon lange schwierigkeiten f r die amerikanische wirtschaft prognostizierten scheinen
Target Language Sentence: the pessimists who have long forecasted that america s economy was in for
Transformer model output: the first of has been been the the s development are the the

Source Language Sentence: in hnlicher weise ist die erhaltung globaler m rkte eine notwendige wenngleich nicht
Target Language Sentence: similarly maintaining open global markets is a necessary though not sufficient condition for
Transformer model output: the the the is is is not important of the not to to

Source Language Sentence: auch die schaffung eines gerechteren und effizienteren steuersystems ist notwendig indem die sonderbehandlung
Target Language Sentence: creating a fairer and more efficient tax system by eliminating the special treatment
Transformer model output: the the result of is growth is is is the the second s

Source Language Sentence: weitere vom pr sidenten ernannte amtstr ger ben betr chtlichen einfluss auf unternehmen
Target Language Sentence: other presidential appointees exert considerable influence on firms industries or the entire economy
Transformer model output: moreover president president minister for to for the to to a imf imf

Source Language Sentence: pr sident barack obama wird jegliche hoffnung verlieren progressive gesetze durchzubringen die darauf
Target Language Sentence: president barack obama will lose any hope for passing progressive legislation aimed at
Transformer model output: president president president is be be new to obama of EOS to to

Source Language Sentence: die usa hatten ihre politik nicht revidiert auch nicht mit einem sohn afrikanischer
Target Language Sentence: the us had not revised its policy even with an african immigrant s
Transformer model output: the us has not been a us to a us us us to

Source Language Sentence: dies ist nach der sparkassenkrise von und der enron worldcom krise von die
Target Language Sentence: this is the third us crisis in the past years after the savings
Transformer model output: the is the icc of and and the icc and and the icc

Source Language Sentence: vielmehr liegen die m glichen unterschiede f r die usa woanders was die
Target Language Sentence: indeed the potential differences for america are elsewhere and have yet to be
Transformer model output: the the us for for the and the for the the the the

Source Language Sentence: obwohl das gesetz zur visumgeb hr von anw lten als scheinbar nicht diskriminierend
Target Language Sentence: while the visa fee legislation is what lawyers call facially non discriminatory its
Transformer model output: if the icc administration of not not the the the the war the

Source Language Sentence: berwiegend unabh ngig von ausbildung oder herkunft konnten diejenigen amerikaner die stabilit t
Target Language Sentence: largely independent of education or family those americans who did value stability and
Transformer model output: many their of their were their from of have have not from to

Source Language Sentence: und die privathaushalte werden ihre schmerzhafte entschuldungsphase nur teilweise vollendet haben EOS pad
Target Language Sentence: and the household sector will be only partly through its painful de leveraging
Transformer model output: these these us and are be only and and the and and and

Source Language Sentence: aber dies bedeutet nicht dass es keinen spielraum f r unterschiede gibt EOS
Target Language Sentence: but this does not mean that there is no scope for differences EOS
Transformer model output: but it is not be that it is not longer that the but

Source Language Sentence: die gegenw rtige wirtschaftliche sackgasse ist beunruhigend weil die finanzm rkte negativ reagieren
Target Language Sentence: the current economic stalemate is troubling because financial markets could react adversely and
Transformer model output: the most growth growth is that of the growth are be to to

Source Language Sentence: sogar die traditionellen arabischen monarchien und emirate ver ndern sich in ihrem sog
Target Language Sentence: even the traditional arab monarchies and emirates are changing in its wake EOS
Transformer model output: even even even war and in even in in in the countries in

Source Language Sentence: erw hnen sie die idee einer energiesteuer gegen ber potenziellen kandidaten bei den
Target Language Sentence: mention the idea of an energy tax to any potential us presidential candidate
Transformer model output: they they same of the new term against the debt from from debt

Source Language Sentence: am st rksten scheinen sich diejenigen zu emp ren die sich nicht einmal
Target Language Sentence: that indignation seems strongest among those who have not even bothered to read
Transformer model output: although are the been been the who are been been the the the

Source Language Sentence: das scheint kaum eine vern nftige politik f r einen kontinent zu sein
Target Language Sentence: that hardly seems a rational policy for a continent in profound transition EOS
Transformer model output: this is is a way way for a way for this EOS EOS

Source Language Sentence: mit den katastrophen in japan k nnte letztlich erreicht werden was jahrzehnte des
Target Language Sentence: indeed the catastrophes in japan might finally achieve what decades of conflict in
Transformer model output: in the war in the in be in the in in the in

Source Language Sentence: nach einem zeitalter exzessiver fremdkapitalaufnahme schuldenfinanzierung und kreditanspr che die zur weltweiten finanzkrise
Target Language Sentence: after an age of excessive leverage debt creation and credit entitlement that culminated
Transformer model output: in the new of the and the and and the and and the

Source Language Sentence: was auch immer sie in der vergangenheit gewesen sind die usa der zukunft
Target Language Sentence: whatever it has been in the past the us in the future will
Transformer model output: in the is been the the us of us has the us of

Source Language Sentence: so genannte lockzinss tze erm glichten sogar noch niedrigere ratenzahlungen in den ersten
Target Language Sentence: what were called teaser rates allowed even lower payments for the first few
Transformer model output: the is been from from in to the rates to the EOS EOS

Source Language Sentence: die zeit nach dem zweiten weltkrieg stellt einen bezugspunkt in amerikas kollektivem ged
Target Language Sentence: the post wwii period stands as a reference point in america s collective
Transformer model output: the world years is of in a world of in the s world

Source Language Sentence: nat rlich ist dieses neue europa mit zahlreichen problemen konfrontiert EOS pad pad
Target Language Sentence: of course this new europe faces many problems EOS pad pad pad pad
Transformer model output: this course course is is is a of EOS EOS EOS EOS EOS

Source Language Sentence: manchen berechnungen zufolge waren in den letzten sechs jahren ber zwei drittel des
Target Language Sentence: by some reckonings more than two thirds of the increase in output and
Transformer model output: indeed years years have than the years of the past of the the

Source Language Sentence: in bushs fall bekommen wir die konsequenzen noch vor seinem ausscheiden aus dem
Target Language Sentence: in bush s case we are beginning to bear the consequences even before
Transformer model output: if we we years to are more to the the EOS of in

Source Language Sentence: obwohl es die usa verabs umt haben in manchen fragen vor allem beim
Target Language Sentence: a reasonable consensus in american public opinion supports ensuring both these and the
Transformer model output: many us time of the states are are in the the states the

Source Language Sentence: es trifft zu dass niedrige zinss tze und eine zweite runde quantitativer lockerung
Target Language Sentence: true low interest rates together with a second round of quantitative easing are
Transformer model output: it there and and and that the more and of the and and

Source Language Sentence: es gibt h chstwahrscheinlich eine verwertbare galaktische energiequelle die st ndig unbegrenzt und
Target Language Sentence: there is most likely an exploitable galactic source of energy that is constant
Transformer model output: there are a of of large of of of the and are a

Source Language Sentence: sollte dies nicht gelingen w rde sich das risiko erh hen dass die
Target Language Sentence: failure to do so would significantly increase the risk of an outright american
Transformer model output: the that be not not be be that us that the longer that

Source Language Sentence: aber in komplexeren f llen wo lebewesen zusammenarbeiten um gesellschaften zu bilden und
Target Language Sentence: but in more complex cases in which living beings collaborate to build societies
Transformer model output: but in the of and the the the and in to the and

Source Language Sentence: ja wirtschaftliche themen werden f r das ergebnis eine gro e rolle spielen
Target Language Sentence: yes economic issues will play a large role in determining the outcome EOS
Transformer model output: indeed the are are be a new term of the and global of

Source Language Sentence: in vielen l ndern f hrt dies zu neuen sparma nahmen einer politik
Target Language Sentence: in many countries this is leading to a new round of austerity policies
Transformer model output: in countries countries are countries a to be more countries of countries in

Source Language Sentence: der kampf gegen den klimawandel ist wahrscheinlich das dramatischste aktuelle beispiel EOS pad
Target Language Sentence: combating global climate change is probably the most dramatic current case EOS pad
Transformer model output: the is growth growth is the the problem problem problem EOS EOS EOS

Source Language Sentence: die demokratischen anh nger obamas w nschen sich eher dass er auf kritik
Target Language Sentence: if anything some of obama s democratic supporters wish he would show more
Transformer model output: he his he that the s president minister that that was be that

Source Language Sentence: die usa k nnten doppelt profitieren und zwar von den ffentlichen g tern
Target Language Sentence: the us could gain doubly both from the public goods themselves and from
Transformer model output: the us and be the and and the us and and and the

Source Language Sentence: der erste besteht darin die nachfrage nach waren und dienstleistungen anzukurbeln und sich
Target Language Sentence: the first path is to boost demand for goods and services and then
Transformer model output: the most economic to to the the and the and the and the

Source Language Sentence: dieser zweischrittige prozess w rde jenem des jahres hneln als der kongress es
Target Language Sentence: this two step process would be similar to what happened in when congress
Transformer model output: as would first to to be the to the the to the the

Source Language Sentence: es gibt ein altes sprichwort wonach die fehler eines menschen noch lange nach
Target Language Sentence: there is an old adage about how people s mistakes continue to live
Transformer model output: there is a good reason of the that are change that to the

Source Language Sentence: es war genau das was erforderlich war auf abstand zu diktatoren zu gehen
Target Language Sentence: pulling away from dictators without trying to take credit for or hijack the
Transformer model output: it it it it was the to the the EOS the the EOS

Source Language Sentence: seine entscheidung die gouverneurin von alaska sarah palin zur vizepr sidentschaftskandidatin zu k
Target Language Sentence: his choice of alaska s governor sarah palin as his running mate shook
Transformer model output: his minister of his minister minister minister to to his own to to

Source Language Sentence: die kompromisslose haltung der beiden parteien ist ein vorgeschmack auf die kongress und
Target Language Sentence: the two parties hardline stances anticipate the upcoming congressional and presidential elections in
Transformer model output: the second economic is between between a european economic and europe economic is

Source Language Sentence: sie haben sich erfolgreich als opfer eines fl chenbrands dargestellt anstatt als gehilfen
Target Language Sentence: they successfully portrayed themselves as victims of a firestorm rather than as accessories
Transformer model output: they are the as the the the the country of than the the

Source Language Sentence: andere fanden heraus dass sie bei steigenden zinsen ihre raten einfach nicht mehr
Target Language Sentence: others found that as interest rates rose they simply could not make their
Transformer model output: they are that they they are are to are they be be their

Source Language Sentence: die unterschriftensammlung fordert ein unabh ngiges gerichtswesen und dass die monarchie sich an
Target Language Sentence: the petition called for the monarchy to work within constitutionally prescribed limits and
Transformer model output: the first of and the united and the and the and and EOS

Source Language Sentence: die amerikaner scheinen nicht zu erkennen dass ihre subprime krise mit vielen bankenkrisen
Target Language Sentence: americans don t seem to realize that their sub prime mortgage meltdown has
Transformer model output: the are not be that the the the countries states are are to

Source Language Sentence: ber jahre hinweg beschwerten sich verschiedene regierungen ber amerikanische hedgefonds weil deren undurchsichtiges
Target Language Sentence: for years foreign governments complained about american hedge funds arguing that their non
Transformer model output: indeed other many leaders have to the own of to to have own

Source Language Sentence: die titanen der wall street hatten obama und sein team jedoch davon berzeugt
Target Language Sentence: wall street s titans however had convinced obama and his team that their
Transformer model output: the the s president president president been to to the minister to the

Source Language Sentence: und es ist noch nicht zu sp t f r eine erhebliche vor
Target Language Sentence: and there is still time for a substantial temporary and incremental new hire
Transformer model output: it it is not not it a matter way is it is is

Source Language Sentence: diese situation so offensichtlich sie auch ist gef hrdet zunehmend die gesundheit amerikas
Target Language Sentence: this situation is both understandable and increasingly unsettling for america s well being
Transformer model output: this is is only the the the the in the s crisis in

Source Language Sentence: der bankensektor wird immer noch risiken abbauen indem er den fluss der kredite
Target Language Sentence: the banking sector will still be de risking limiting the flow of credit
Transformer model output: even result will will be be a more a a dpj of a

Source Language Sentence: prognosen des parteiunabh ngigen rechnungsamtes des kongresses cbo zufolge k nnte die staatsverschuldung
Target Language Sentence: indeed the congressional budget office projects that the national debt could increase to
Transformer model output: despite the euro anniversary anniversary of of the euro council s be the

Source Language Sentence: diese unterdr ckung liberaler reformer geht in der brigen welt unbeachtet durch wobei
Target Language Sentence: this repression of liberal reformers passes unnoticed in the wider world with america
Transformer model output: the world on the s by on the the world states EOS the

Source Language Sentence: gem den gesetzen der physik strebt alles einem zustand der unordnung zu dieser
Target Language Sentence: according to general laws of physics everything tends to disorder a process known
Transformer model output: the to the the the the the the to the the global of

Source Language Sentence: manche hypothekarkredite wiesen sogar eine negative amortisierung auf die ratenzahlungen deckten die f
Target Language Sentence: some mortgages even had negative amortization payments did not cover the interest due
Transformer model output: even of are a a of the the a the the global and

Source Language Sentence: wichtiger sind vielmehr die dahinter stehenden konzepte von sozialer fairness berechtigungen gleichheit und
Target Language Sentence: it is much more about the accompanying concepts of social fairness entitlement equality
Transformer model output: the is the of than the second of of the and to and

Source Language Sentence: doch gab es auch vorschl ge exporten aus pakistan zollfreien zugang zu gew
Target Language Sentence: but there have also been proposals to grant duty free access to pakistan
Transformer model output: yet there was been been the to the the the of to the

Source Language Sentence: unter regionalem und internationalem druck hat das herrscherhaus saudi arabiens ein potemkinsches reformdorf
Target Language Sentence: under regional and international pressure the saudi ruling family has constructed a potemkin
Transformer model output: in contrast and america was was past and and was been a country

Source Language Sentence: am besten gedeihen w rde ein derartiges projekt in einem sich fortlaufend weiterentwickelnden
Target Language Sentence: such a project would flourish in a scientific establishment that is maturing rather
Transformer model output: the a country would be to a one state of would a to

Source Language Sentence: die idb als weltgr te regionale entwicklungsbank arbeitet in lateinamerika und der karibik
Target Language Sentence: the idb the worlds largest regional development bank works in latin america and
Transformer model output: the world is world is and and is is as china china is

Source Language Sentence: kurz gesagt haben vielleicht zweieinhalb der f nf politischen initiativen der regierung obama
Target Language Sentence: in short perhaps two and a half out of the obama administration s
Transformer model output: in other other other other other us of of other us should have

Source Language Sentence: er w rde wahrscheinlich viele seiner vor bergehenden programme fortsetzen wie milton friedman
Target Language Sentence: he would likely continue many of his temporary programs as milton friedman once
Transformer model output: many would be be to many his own be to his to and

Source Language Sentence: doch glaubte niemand jemals ernsthaft die usa w rden citigroup und die bank
Target Language Sentence: but no one ever seriously thought that the us would allow citigroup and
Transformer model output: but it us us should the the the us is be a and

Source Language Sentence: hinter all diesem stand der wille zur entwicklung die suche nach perfektion durch
Target Language Sentence: underlying it all was a willingness to evolve a drive for perfection through
Transformer model output: the the is of the second of the and EOS of the of

Source Language Sentence: aus einer im september ver ffentlichten umfrage ber eine reihe au enpolitischer ziele
Target Language Sentence: on the other hand in a september poll that asked americans to rate
Transformer model output: in a last of a a number of of was in in a

Source Language Sentence: die unterschiede zwischen den beiden pr sidentschaftskandidaten sind betr chtlich und sowohl f
Target Language Sentence: the differences between the candidates are considerable and highly consequential for american economic
Transformer model output: the us of the us and the and the and the the and

Source Language Sentence: pflanzen beispielsweise interagieren mit ihrer umwelt um lokal geordnete systeme herzustellen dieser prozess
Target Language Sentence: plants for example interact with their environment to produce locally ordered systems resulting
Transformer model output: for for example for example example example for support a for a for

Source Language Sentence: doch keiner der beiden kandidaten spricht das eigentliche sehr viel gr ere offensichtliche
Target Language Sentence: but neither candidate acknowledges the much bigger elephant in the room EOS pad
Transformer model output: but the the are the other of are are the other to to

Source Language Sentence: dies sind nicht gerade triviale betr ge und eine weitere aufwertung des renminbi
Target Language Sentence: these are hardly trivial amounts and more renminbi appreciation can be expected in
Transformer model output: it are not not only to it only that that be not to

Source Language Sentence: ausgaben EOS pad pad pad pad pad pad pad pad pad pad pad
Target Language Sentence: spending EOS pad pad pad pad pad pad pad pad pad pad pad
Transformer model output: EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: wohlfahrtsma nahmen f r unternehmen machen in manchen teilen der us agrarwirtschaft nahezu
Target Language Sentence: corporate welfare accounts for nearly one half of total income in some parts
Transformer model output: in energy of for the the of of the and of the of

Source Language Sentence: die politischen auseinandersetzungen die dies hervorrufen wird werden bestimmen ob amerika sich enger
Target Language Sentence: the political struggles that this generates will determine whether america will move more
Transformer model output: the will will will will will will be will the will be to

Source Language Sentence: wer auf internationale konferenzen geht ist gewohnt dass die amerikaner allen anderen vortr
Target Language Sentence: anyone who goes to international conferences is used to hearing americans lecture everyone
Transformer model output: the of is that the leaders that that that the the and the

Source Language Sentence: dies f hrt allerdings zu endlosen bem hungen nicht ideale methoden weniger m
Target Language Sentence: but this results in endless efforts to make non ideal methods less troublesome
Transformer model output: but the is is the other are be the countries but but but

Source Language Sentence: und nat rlich w rde die wahl des ersten afroamerikanischen pr sidenten wunder
Target Language Sentence: and certainly the election of the first african american as president would do
Transformer model output: the i the us the the us and and and the the be

Source Language Sentence: ernennungen EOS pad pad pad pad pad pad pad pad pad pad pad
Target Language Sentence: appointments EOS pad pad pad pad pad pad pad pad pad pad pad
Transformer model output: EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: aber der n chste schritt in der argumentation dass sich der sieger des
Target Language Sentence: but the next step in the argument that the winner of an increasingly
Transformer model output: but the euro crisis of the world of the euro of the real

Source Language Sentence: selbst das pl doyer eines notenbankers niemand h tte die probleme vorhersehen k
Target Language Sentence: even the plea of one of central banker that no one could have
Transformer model output: even the fact of a of these would would would longer of not

Source Language Sentence: dennoch ziehen es viele araber heutzutage vor den usa eine chance zu geben
Target Language Sentence: but many arabs nowadays prefer to give the us a break EOS pad
Transformer model output: there there of are are to the the us there us of of

Source Language Sentence: warum scheren sich us fiskalkonservative im vergleich zu ihren kollegen in anderen l
Target Language Sentence: why do us fiscal conservatives care so little about government debt relative to
Transformer model output: many have many energy energy energy in their and their and and EOS

Source Language Sentence: in den usa und einigen anderen weitentwickelten industriel ndern muss jeder plan zur
Target Language Sentence: in the us and some other advanced industrial countries any deficit reduction agenda
Transformer model output: in the us europe europe countries countries countries countries should economic should to

Source Language Sentence: eine positivere meinung zu obama entwickelte sich als die arabischen aufst nde in
Target Language Sentence: a more positive view of obama emerged when the arab revolts began in
Transformer model output: as new new years that the as as the united year a to

Source Language Sentence: allerdings missbilligen die amerikaner bei ihren pr sidentenwahlen einmischungen von au en EOS
Target Language Sentence: but americans do not like outside interference in their elections EOS pad pad
Transformer model output: but they are a been the countries in the own in in in

Source Language Sentence: angesichts des interesses der menschheit an neuen energiequellen sollten die besten wissenschaftler der
Target Language Sentence: given humanity s common interest in new energy sources it seems that the
Transformer model output: indeed the s new new and the development development are are a the

Source Language Sentence: im falle seiner wahl w re er der lteste pr sident amerikas bei
Target Language Sentence: if elected he would be the oldest incoming president EOS pad pad pad
Transformer model output: he he was was be his president president president president in in in

Source Language Sentence: selbst wenn dies kurzfristig zu einer erh hung des defizits f hrt wird
Target Language Sentence: even if this widens the deficit in the short run it will reduce
Transformer model output: if if the will the crisis will the crisis change the will be

Source Language Sentence: aber selbst wenn die usa die f hrungsrolle nicht bernehmen wollen kann man
Target Language Sentence: even when the us does not want to take the lead it can
Transformer model output: but but the us is not be to the the us that is

